0.137809991836548, 0.0, 104.67032967033
0.306465864181519, 0.0, 100.641025641026
0.469586849212646, 0.0, 104.267399267399
0.638575077056885, 0.0, 103.058608058608
0.806532859802246, 0.0, 103.058608058608
0.973108053207397, 0.0, 102.655677655678
1.14044499397278, 0.0, 101.648351648352
1.3130738735199, 0.0, 101.648351648352
1.47673606872559, 0.0, 103.663003663004
1.64365005493164, 0.0, 103.461538461538
1.81103491783142, 0.0, 101.446886446886
1.9784939289093, 0.0, 104.267399267399
2.14622092247009, 0.0, 100.641025641026
2.30907988548279, 0.0, 104.267399267399
2.47679996490479, 0.0, 103.663003663004
2.64534997940063, 0.0, 104.67032967033
2.81727695465088, 0.0, 104.065934065934
2.98468399047852, 0.0, 102.252747252747
3.15210700035095, 0.0, 102.454212454212
3.31513500213623, 0.0, 104.065934065934
3.48277401924133, 0.0, 104.871794871795
3.64938187599182, 0.0, 103.864468864469
3.8177649974823, 0.0, 104.267399267399
3.9852409362793, 0.0, 102.454212454212
4.15249800682068, 0.0, 103.260073260073
4.32143688201904, 0.0, 103.260073260073
4.48883104324341, 0.0, 103.461538461538
4.65475296974182, 0.0, 104.267399267399
4.82183289527893, 0.0, 101.648351648352
4.98542189598083, 0.0, 102.051282051282
5.1515998840332, 0.0, 103.260073260073
5.31999588012695, 0.0, 104.468864468864
5.48629593849182, 0.0, 103.461538461538
5.65967607498169, 0.0, 104.267399267399
5.82757592201233, 0.0, 101.245421245421
5.99069499969482, 0.0, 103.260073260073
6.15956091880798, 0.0, 104.267399267399
6.32738304138184, 0.0, 103.461538461538
6.49371790885925, 0.0, 104.267399267399
6.66069793701172, 0.0, 101.648351648352
6.82282900810242, 0.0, 103.058608058608
6.99069285392761, 0.0, 104.065934065934
7.16349506378174, 0.0, 103.058608058608
7.32950592041016, 0.0, 104.065934065934
7.49748587608337, 0.0, 102.454212454212
7.66412305831909, 0.0, 102.051282051282
7.82782793045044, 52.4036808000816, 89.1575091575092
7.99639987945557, 52.5193449909433, 89.5604395604396
8.16782307624817, 53.7502337091571, 89.3589743589744
8.33515596389771, 52.586959412683, 90.3663003663004
8.50271487236023, 43.6525736099634, 95.2014652014652
8.67500495910645, 56.5229354214755, 89.1575091575092
8.83955693244934, 54.2126471917708, 90.7692307692308
9.00879597663879, 53.3587215365944, 91.5750915750916
9.17678999900818, 55.8475603004951, 90.7692307692308
9.34598898887634, 57.0892031856508, 90.5677655677656
9.51462006568909, 63.5906383646276, 87.7472527472528
9.67848587036133, 57.939450208084, 90.970695970696
