0.740569114685059	90	-13.2141113281250	0.0494541251100600
1.51029992103577	0	18.8110351562500	1.24493037583306
2.27296304702759	0	20.0195312500000	1.24493037583306
3.03246688842773	0	31.9030761718750	1.24493037583306
3.79645204544067	0	28.2775878906250	1.24493037583306
4.55795097351074	0	21.2280273437500	1.24493037583306
5.32343292236328	0	12.5671386718750	1.24493037583306
6.07697892189026	0	29.0832519531250	1.24493037583306
6.84156298637390	0	28.4790039062500	1.24493037583306
7.60017108917236	0	28.2775878906250	1.24493037583306
8.36298203468323	0	24.0478515625000	1.24493037583306
9.12555289268494	0	20.8251953125000	1.24493037583306
9.89050602912903	0	22.0336914062500	1.24493037583306
10.6531980037689	0	18.0053710937500	1.24493037583306
11.4114201068878	0	15.5883789062500	1.24493037583306
12.1723930835724	0	0.280761718750022	1.24493037583306
12.9367890357971	0	8.53881835937501	1.24493037583306
13.7029991149902	90	-20.0622558593750	2.50766062818002
14.4673349857330	5.81054687499993	-0.726318359374992	5.41809518472291
15.9258010387421	0	28.0761718750000	6.58993049437412
16.6947889328003	0	19.0124511718750	6.58993049437412
17.4702830314636	0	20.4223632812500	6.58993049437412
18.2280189990997	0	15.9912109375000	6.58993049437412
18.9864408969879	0	18.8110351562500	6.58993049437412
19.7464520931244	0	19.0124511718750	6.58993049437412
20.5143840312958	0	14.1784667968750	6.58993049437412
21.2743160724640	0	14.7827148437500	6.58993049437412
22.0333321094513	0	16.3940429687500	6.58993049437412
22.8041260242462	0	12.5671386718750	6.58993049437412
23.5635280609131	0	14.9841308593750	6.58993049437412
24.3223230838776	0	12.9699707031250	6.58993049437412
25.0819950103760	0	12.5671386718750	6.58993049437412
25.8464519977570	0	9.54589843750001	6.58993049437412
26.6089470386505	58.9843750000000	-7.37304687500000	7.07993960677413
27.3748569488525	84.7656250000000	-10.5957031250000	10.2227485680487
28.1378409862518	63.8183593749999	-7.97729492187499	12.7032477248576
28.9102890491486	90	-13.2141113281250	14.2980126925977
29.6705760955811	90	-21.6735839843750	15.7125298253959
30.4308199882507	60.5957031250000	-7.57446289062499	18.4093727264553
31.1983499526978	0	7.53173828125001	20.3074579185341
31.9595289230347	0	3.30200195312502	20.3418769349810
32.7244689464569	0	5.31616210937502	20.3464839840308
33.4881629943848	0	1.28784179687502	20.3464839840308
34.2548758983612	0	0.683593750000017	20.8563567910460
35.0220971107483	87.9882812499999	-10.9985351562500	23.0911988342996
35.7970299720764	65.4296874999999	-8.17871093749999	26.1678512542858
36.5604450702667	0	2.49633789062501	27.7905127863050
